"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전남","4611000","전남목포시","090","보건","091","보건의료","8939821370"
"2010","전남","4611000","전남목포시","090","보건","093","식품의약안전","281415120"
"2010","전남","4611000","전남목포시","100","농림해양수산","101","농업ㆍ농촌","1330358510"
"2010","전남","4611000","전남목포시","100","농림해양수산","102","임업ㆍ산촌","1919830020"
"2010","전남","4611000","전남목포시","100","농림해양수산","103","해양수산ㆍ어촌","16268228580"
"2010","전남","4611000","전남목포시","110","산업ㆍ중소기업","111","산업금융지원","64998470"
"2010","전남","4611000","전남목포시","110","산업ㆍ중소기업","113","무역및투자유치","1234563730"
"2010","전남","4611000","전남목포시","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","6369754810"
"2010","전남","4611000","전남목포시","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","6788315920"
"2010","전남","4611000","전남목포시","120","수송및교통","121","도로","12037417560"
"2010","전남","4611000","전남목포시","120","수송및교통","126","대중교통ㆍ물류등기타","16751970220"
"2010","전남","4611000","전남목포시","140","국토및지역개발","142","지역및도시","57944530650"
"2010","전남","4611000","전남목포시","140","국토및지역개발","143","산업단지","194328700"
"2010","전남","4611000","전남목포시","160","예비비","161","예비비","0"
"2010","전남","4611000","전남목포시","900","기타","901","기타","68129419780"
"2010","전남","4612000","전남여수시","010","일반공공행정","011","입법및선거관리","1251164030"
"2010","전남","4612000","전남여수시","010","일반공공행정","013","지방행정ㆍ재정지원","3545698650"
"2010","전남","4612000","전남여수시","010","일반공공행정","014","재정ㆍ금융","376259830"
"2010","전남","4612000","전남여수시","010","일반공공행정","016","일반행정","26483767170"
"2010","전남","4612000","전남여수시","020","공공질서및안전","025","재난방재ㆍ민방위","2188391700"
"2010","전남","4612000","전남여수시","050","교육","051","유아및초중등교육","6593977100"
"2010","전남","4612000","전남여수시","050","교육","053","평생ㆍ직업교육","1896038470"
"2010","전남","4612000","전남여수시","060","문화및관광","061","문화예술","6794146450"
"2010","전남","4612000","전남여수시","060","문화및관광","062","관광","14265516890"
"2010","전남","4612000","전남여수시","060","문화및관광","063","체육","10212217760"
"2010","전남","4612000","전남여수시","060","문화및관광","064","문화재","4541620510"
"2010","전남","4612000","전남여수시","070","환경보호","071","상하수도ㆍ수질","33616106680"
"2010","전남","4612000","전남여수시","070","환경보호","072","폐기물","40360898400"
"2010","전남","4612000","전남여수시","070","환경보호","073","대기","1494635530"
"2010","전남","4612000","전남여수시","070","환경보호","074","자연","750221790"
